exposure,source_algorithm,target_algorithm,method,method_role,scope_type,scope_level,n,mean_error_pred_minus_target,median_error_pred_minus_target,error_sd,error_p05,error_p95,mae,rmse,absolute_error_p50,absolute_error_p90,absolute_error_p95,target_iqr,mae_per_target_iqr,note
daily_steps,oak,acti,quantile,fullsample_robustness,bmi_group,<25,2572,59.61022671062148,197.5375157690446,1277.1606916066578,-2154.0918029146887,1838.3586132324729,972.8884372734102,1278.3030236386176,786.8016383781237,1981.489137267136,2457.763194720784,5482.084523809524,0.1774668801708562,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,quantile,fullsample_robustness,bmi_group,25-<30,2741,5.2983022413098055,101.06308221692598,1198.039843966249,-2012.3148679179649,1705.732698412692,902.821924311326,1197.8330012671097,721.7493782812999,1832.0172613680295,2320.177784139707,5482.084523809524,0.1646858818739904,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,quantile,fullsample_robustness,bmi_group,>=30,3246,-39.300030350745,48.7633053221216,1097.945846842419,-1898.1750492349645,1491.3874059827967,829.0501565370686,1098.4799494845208,677.0153260970656,1679.4460798460818,2149.8624704064655,5482.084523809524,0.1512289992860157,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,quantile,fullsample_robustness,bmi_group,missing,87,-450.0126341244934,-167.38551307847047,1248.7025927362106,-2805.346029926899,1167.6036857004156,960.6739030562826,1320.5480030399883,697.5187038506133,2137.512276538526,2805.346029926899,5482.084523809524,0.1752387981038836,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,overall,all,8646,11.518007338537974,111.22160043689291,1193.3944091596468,-2018.061726986769,1687.8883669757515,900.4386323672185,1193.380977670837,724.6862497862057,1840.3044215322625,2317.1910709896497,5482.084523809524,0.1642511399553357,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,age_group,20-39,2757,394.8159851320336,457.1340968186014,1025.691075291779,-1350.7472927711815,1868.2058857447744,861.4032377181686,1098.8813651046307,726.3801247185675,1697.0325590335108,2106.9894709332957,5482.084523809524,0.157130601320896,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,age_group,40-59,2949,62.6605352281412,137.23130941178533,1213.5537742663644,-1907.721254199028,1799.0740182498832,907.2818653185568,1214.9649014517638,719.9495751514514,1843.844149786932,2357.571184749785,5482.084523809524,0.1654994302583431,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,age_group,60+,2940,-399.22071358768903,-295.2024901084633,1190.0657807597447,-2484.36956669914,1279.3218835364544,930.1800912359038,1255.0506048656105,727.2078268901514,1959.1634864909663,2543.0171532174104,5482.084523809524,0.1696763497892071,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,sex,male,4161,-48.84525840061927,46.56669726129349,1221.2233026480242,-2094.740840005521,1666.0193147183454,908.0498154046256,1222.0531060564217,708.4965449779465,1853.730617856143,2434.188626176063,5482.084523809524,0.1656395138493081,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,sex,female,4485,67.52058230857884,181.02732438805103,1164.3233392239654,-1932.5684562538072,1715.7943910705935,893.3772873017444,1166.149906511484,742.0158102902533,1818.738110356445,2230.023320880096,5482.084523809524,0.1629630633058778,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,bmi_group,<25,2572,74.47765252442194,207.679852141182,1280.406667310119,-2128.8015601678426,1878.041977398221,976.1681655002848,1282.3223992376545,789.4365891600282,1983.4628772406816,2484.9191259677627,5482.084523809524,0.1780651431514123,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,17.741103732733063,120.47227775272768,1205.6293861637484,-2001.9579651034655,1740.2174158975067,908.489019229772,1205.5399898891355,731.5752588923788,1842.7036351556544,2340.5976657639385,5482.084523809524,0.1657196300575203,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,-31.015750889551914,56.06758534319124,1102.4818814309708,-1901.2300561937136,1514.1100718096536,831.7577593271586,1102.7483054597026,679.3995968838458,1686.814745634225,2144.0031779057854,5482.084523809524,0.1517228995128967,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,acti,monotone_spline,fullsample_robustness,bmi_group,missing,87,-458.8858481350542,-190.7106464858789,1251.9849276031632,-2835.677726833372,1197.882984504104,970.5035091434148,1326.6595746509456,715.6410406641144,2153.8692208939324,2835.677726833372,5482.084523809524,0.1770318397916652,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,overall,all,8646,-0.3860292475251484,101.85967316246249,1006.5344175864408,-1777.7982509003634,1340.5632038561685,687.3433103954138,1006.4762818358582,477.9188104748072,1503.1236397194775,2013.6982673930731,1919.4027944454592,0.3581026933921893,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,age_group,20-39,2757,82.46697178333932,212.50960298337984,1040.88190142632,-1729.6286992882244,1536.2538853950157,754.7236416600153,1043.955438724715,558.1894934422014,1614.1207165901722,2046.0416859702952,1919.4027944454592,0.3932075350958655,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,age_group,40-59,2949,-54.62769696753147,73.49875283801657,1100.303542440234,-1937.3227527163924,1331.6645784241346,750.8677724223712,1101.472439838912,538.580212491986,1589.9055691675835,2137.856230564879,1919.4027944454592,0.3911986450135948,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,age_group,60+,2940,-23.674140042013132,69.30211885816341,860.093367735475,-1612.8523645877472,1116.897835545194,560.4381363090182,860.2728909347098,363.770622207674,1290.2653290035666,1768.247477833299,1919.4027944454592,0.2919856832192099,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,sex,male,4161,-225.87144676674473,-46.90328069224552,1047.636943506173,-2069.418086159696,1117.708128535403,694.0148367395994,1071.586350593272,443.82008124909,1583.1794997611933,2193.6494056106085,1919.4027944454592,0.3615785278358466,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,sex,female,4485,208.81014071846656,276.6330120697969,918.7233575199592,-1391.0242000541707,1484.0740341539515,681.1537404694037,942.054185255956,510.7120075044486,1447.33752976224,1877.717766665853,1919.4027944454592,0.3548779560187094,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,bmi_group,<25,2572,-74.01802456277794,58.8837977954491,1083.1795216998578,-2007.0240950238176,1323.746971572824,735.7569060770252,1085.4954494756398,508.56684771225423,1614.0529251063454,2257.0002831366633,1919.4027944454592,0.3833259533674873,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,bmi_group,25-<30,2741,-92.7625085227857,38.34101028646435,1071.718589021668,-1968.9824336570064,1296.0105417304849,719.7729174097313,1075.530836343786,489.21803786455575,1608.3811337986865,2156.752659262231,1919.4027944454592,0.3749983690201321,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,bmi_group,>=30,3246,133.4842003878571,187.4457910687513,869.7106192895305,-1382.1131596987902,1374.442508579197,628.6591022975256,879.7622229077965,452.2146590332344,1377.0628228130263,1751.8902883999351,1919.4027944454592,0.327528491735448,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,isotonic,headline,bmi_group,missing,87,92.05829544061852,41.149338627642834,715.1457376419814,-1104.5423671934143,1145.4143554193256,423.8906502390632,716.9585836711304,234.94380625429244,1209.9238210040205,1611.0724106977173,1919.4027944454592,0.2208450729913263,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,overall,all,8646,0.5447752049375068,15.528025311576698,1106.1072627996848,-1733.1262267162094,1658.3131865851883,734.306374880085,1106.0434286970612,481.50443160284215,1695.2851232608243,2297.413973549453,1919.4027944454592,0.3825702333064674,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,age_group,20-39,2757,134.23869592332227,125.64102689061087,1157.4250636655993,-1703.209819741504,2003.9057490544783,826.3085032425325,1164.975065456276,576.9041736953377,1871.599028405045,2437.1564339756947,1919.4027944454592,0.4305029176959513,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,age_group,40-59,2949,-2.571913470809953,-12.276349298988595,1223.0911393579374,-1822.1713653441395,1776.3345386319531,821.813270946781,1222.886452458485,565.1583472489056,1818.1614919931549,2370.7693264488,1919.4027944454592,0.428160922410355,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,age_group,60+,2940,-121.70115150111948,-10.813452061570215,900.1888652412581,-1615.8745580518482,1052.748755799842,560.256135289624,908.2265893118564,331.4892134522229,1332.6728001142912,1878.3292725413296,1919.4027944454592,0.2918908615278375,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,sex,male,4161,-184.2665497333031,-124.52225875268324,1163.996482904107,-1973.3451421197892,1523.84900088433,770.1530029763629,1178.353239759273,504.18310566969376,1764.981170361632,2347.1710615535303,1919.4027944454592,0.4012461611523652,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,sex,female,4485,172.00518168610114,139.20658106488304,1020.1603227576032,-1423.6510208692937,1771.1126791238096,701.0493359706953,1034.4471085962598,464.1742756367364,1606.9824701954728,2243.45031334785,1919.4027944454592,0.3652434694788686,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,bmi_group,<25,2572,-41.684287222083256,-21.95269797777723,1237.760214234205,-1966.8892421922048,1739.2408753403436,817.5843773274454,1238.2214110387458,547.3332431269067,1868.3922470729883,2497.8057055586505,1919.4027944454592,0.4259576883463151,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,bmi_group,25-<30,2741,-55.32532307314079,-34.01250021725127,1157.8454388469115,-1828.5064060826753,1740.6281970933878,778.0348604360069,1158.95550296306,520.304150057088,1789.511231465056,2357.333779030225,1919.4027944454592,0.4053525725228462,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,bmi_group,>=30,3246,80.60542421036514,73.3488172593558,944.1403233314152,-1422.500822077464,1520.3423930055164,641.1277085679986,947.4299812382504,424.2311634279258,1487.1585126933182,1969.6547745000437,1919.4027944454592,0.334024578073634,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,quantile,fullsample_robustness,bmi_group,missing,87,22.1105369393274,23.784200311127336,666.29309128281,-1098.8731104870676,1060.221565406358,371.1701639104165,662.821639803176,135.60089301299325,1102.4318192766373,1427.2820926655677,1919.4027944454592,0.1933779428604262,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,overall,all,8646,8.770607920989253,14.58235571440258,1139.1499283284825,-1731.741606150331,1652.3218697018058,741.0757058793928,1139.1178141773446,483.39491833977024,1693.1045760006182,2307.646884039671,1919.4027944454592,0.3860970235241838,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,age_group,20-39,2757,144.07355834125303,124.44258154998988,1185.613577377081,-1702.0673525745362,2025.4900759722896,833.8377248764422,1194.121805635235,578.5542410226676,1868.5316121124656,2434.7428616986604,1919.4027944454592,0.4344256074282463,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,age_group,40-59,2949,11.873227869993505,-9.042386422405343,1282.3159725646833,-1821.581882554222,1798.5191027258152,833.8421834975342,1282.1535152153135,565.1411668283051,1816.9824565120075,2394.2132940649667,1919.4027944454592,0.4344279303492637,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,age_group,60+,2940,-121.2225419219634,-12.233527248097516,903.0139976710464,-1621.9901865453537,1060.2858460216278,561.0371926580447,910.962033270998,332.61010455379994,1329.7456441121583,1880.9569094720391,1919.4027944454592,0.2922977888130749,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,sex,male,4161,-172.83917974385776,-125.19843264836824,1210.6777926758812,-1966.508502932591,1520.7723515376283,779.8344747966657,1222.8089968967051,506.8976952508101,1775.6036828661954,2390.284698979084,1919.4027944454592,0.4062901633015336,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,sex,female,4485,177.2607587511851,138.2568923510985,1040.681056509113,-1425.7187039657558,1772.3478563458118,705.1169015394212,1055.555286374885,463.9410279485505,1611.2203466919516,2232.119012919275,1919.4027944454592,0.3673626523728901,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,oak,adept,monotone_spline,fullsample_robustness,bmi_group,<25,2572,-29.615086573606465,-22.32912308617256,1287.0290056542192,-1956.1009848192864,1744.63160062094,826.8784092096134,1287.1195303198192,542.9405365188967,1873.346119732588,2523.885121491377,1919.4027944454592,0.4307998360753191,Full-sample source->target 5-fold OOF residual; aggregate row only.
